F00270,1,3,C,P00511,F,30.76232149904841
F00271,3,3,M,P00406,M,58.11085633027831
F00271,3,3,C,P00673,M,25.514819628645565
F00271,3,3,C,P00727,F,31.71294760361547
F00272,15,1,M,P00233,F,58.37205249978803
F00273,1,4,M,P00498,M,63.64676852870365
F00273,1,4,S,P00688,F,64.10070586610937
F00273,1,4,C,P00458,M,24.598156311879862
F00273,1,4,C,P00995,M,29.69277519414492
F00274,0,2,M,P00582,M,31.653506753021937
F00274,0,2,S,P00849,F,93.27813550401517
F00275,15,1,M,P00068,M,18.152146284728147
F00276,0,2,M,P00929,M,81.94871725758911
F00276,0,2,S,P00977,F,80.81831602587839
F00277,1,3,M,P00563,M,44.150004706134986
F00277,1,3,S,P00636,F,39.36312229557405
F00277,1,3,C,P00380,M,14.71419905487004
F00278,15,1,M,P00168,F,39.42567098837895
F00279,0,2,M,P00984,M,82.58204569936913
F00279,0,2,S,P00578,F,79.04025615862452
F00280,15,1,M,P00457,F,24.88358682910193
F00281,15,1,M,P00647,M,33.631808928874456
F00282,3,2,M,P00260,F,41.33034294745349
F00282,3,2,C,P00608,F,4.721560609851328
F00283,1,4,M,P00519,M,45.46585851025518
F00283,1,4,S,P00651,F,40.66161057401186
F00283,1,4,C,P00142,F,12.683838523241844
F00283,1,4,C,P00412,M,11.784553529409202
F00284,3,2,M,P00462,F,56.93198427910935
F00284,3,2,C,P00680,M,21.602251053074255
F00285,15,1,M,P00127,M,24.925563117682398
F00286,15,1,M,P00301,F,27.390866571699735
F00287,15,1,M,P00162,F,31.47114387592173
F00288,0,2,M,P00593,M,65.66092392099912
F00288,0,2,S,P00637,F,66.01867094616988
F00289,15,1,M,P00245,M,36.264569995098334
F00290,1,4,M,P00652,M,50.04825356894424
F00290,1,4,S,P00889,F,52.49011496598947
F00290,1,4,C,P00558,M,19.03368027020384
F00290,1,4,C,P00981,M,21.880655108316002
F00291,1,3,M,P00497,M,78.36471977709195
F00291,1,3,S,P00996,F,76.41820267790585
F00291,1,3,C,P00968,M,39.06199778534174
F00292,15,1,M,P00596,M,68.26358362718987
F00293,15,1,M,P00376,F,41.871140781990945
F00294,15,1,M,P00323,M,28.967608912776925
F00295,15,1,M,P00545,F,59.01743263241037
F00296,3,2,M,P00264,F,64.19412710540651
F00296,3,2,C,P00936,M,26.356155255053302
F00297,0,2,M,P00526,M,62.11558314700522
F00297,0,2,S,P00715,F,63.266635097064906
F00298,1,4,M,P00655,M,52.51683131842297
F00298,1,4,S,P00803,F,47.293301132769066
F00298,1,4,C,P00947,M,17.71231634480847
F00298,1,4,C,P00256,F,14.292421684679551
F00299,1,3,M,P00677,M,50.733769144324846
F00299,1,3,S,P00402,F,48.45486654919999
F00299,1,3,C,P00550,F,18.182546803552682
F00300,3,2,M,P00432,F,77.70656026655462
F00300,3,2,C,P00886,M,37.19314490691751
F00301,0,2,M,P00877,M,86.84913651469091
F00301,0,2,S,P00788,F,83.09089809501556
F00302,15,1,M,P00352,M,25.25948232456805
F00303,1,3,M,P00583,M,61.04275245923515
F00303,1,3,S,P00234,F,66.6869743067171
F00303,1,3,C,P00826,M,31.56139415150219
F00304,15,1,M,P00591,F,55.26416302892257
F00305,2,2,M,P00574,M,49.18053787757886
F00305,2,2,C,P00163,F,19.287839894505908
F00306,1,4,M,P00269,M,39.19907754250214
F00306,1,4,S,P00604,F,34.65559318916304
F00306,1,4,C,P00530,M,2.071622859741687
F00306,1,4,C,P00171,F,1.6397815788538979
F00307,15,1,M,P00699,M,63.87390981428411
F00308,15,1,M,P00747,M,62.36276418870561
F00309,3,2,M,P00266,F,63.93160904842748
F00309,3,2,C,P00211,F,33.01248299278322
F00310,15,1,M,P00751,M,52.22543849817621
F00311,1,4,M,P00413,M,58.141913835467555
F00311,1,4,S,P00390,F,53.06223163775159
F00311,1,4,C,P00589,F,21.43033124375388
F00311,1,4,C,P00874,M,25.87882431343841
F00312,1,3,M,P00757,M,62.012234938012035
F00312,1,3,S,P00125,F,57.11693380183055
F00312,1,3,C,P00960,M,22.911007641893928
F00313,15,1,M,P00089,F,91.31676007439376
F00314,7,5,M,P00470,M,56.23095091072814
F00314,7,5,S,P00696,F,48.05279601132975
F00314,7,5,P,P00777,M,59.233061691094385
F00314,7,5,C,P00625,F,20.6847974916349
F00314,7,5,C,P00475,M,15.474071721281929
F00315,15,1,M,P00216,F,82.23952660678466
F00316,15,1,M,P00342,F,29.04033275843147
F00317,15,1,M,P00332,F,62.48213163001757
F00318,15,1,M,P00979,M,90.9089156423708
F00319,1,4,M,P00576,M,46.545645204633615
F00319,1,4,S,P00248,F,48.412349321534684
F00319,1,4,C,P00396,F,16.400662426316558
F00319,1,4,C,P00065,F,12.732831362451707
F00320,0,2,M,P00614,M,45.91021094888298
F00320,0,2,S,P00281,F,47.132308881552866
F00321,15,1,M,P00472,M,56.72082190671935
F00322,15,1,M,P00226,F,35.0236662390351
F00323,1,4,M,P00669,M,48.22766589041498
F00323,1,4,S,P00743,F,45.783921785332396
F00323,1,4,C,P00246,F,18.677009860795064
F00323,1,4,C,P00833,M,21.266502424595252
F00324,1,4,M,P00806,M,50.98873588927958
F00324,1,4,S,P00873,F,50.25773543829192
F00324,1,4,C,P00975,F,12.582135960829373
F00324,1,4,C,P00007,F,11.527622428589476
F00325,0,2,M,P00784,M,64.38263799286533
F00325,0,2,S,P00274,F,67.99461918190374
F00326,7,5,M,P00661,F,78.8878925558747
F00326,7,5,S,P00863,M,79.2387072944542
F00326,7,5,P,P00827,F,85.02354667823842
F00326,7,5,C,P00045,F,53.05075330190618
F00326,7,5,C,P00372,M,35.8164678745609
F00327,15,1,M,P00620,M,76.45721832466354
F00328,1,4,M,P00602,M,41.01109566397501
F00328,1,4,S,P00698,F,36.062590423799854
F00328,1,4,C,P00036,F,4.17534380638834
F00328,1,4,C,P00488,M,8.958082625936449
F00329,1,4,M,P00321,M,37.063192958455716
F00329,1,4,S,P00331,F,31.93227711798114
F00329,1,4,C,P00546,F,2.8614368381962403
F00329,1,4,C,P00721,F,0.31878316875245055
F00330,15,1,M,P00632,M,68.22494859026789
F00331,1,3,M,P00798,M,61.00183946449169
F00331,1,3,S,P00423,F,63.589610432518235
F00331,1,3,C,P00705,M,27.774710628988142
F00332,1,3,M,P00667,M,67.5117442395402
F00332,1,3,S,P00474,F,67.3316659247822
F00332,1,3,C,P00776,M,32.28239722167404
F00333,15,1,M,P00140,F,49.21692131509728
F00334,1,4,M,P00676,M,46.77021246473122
F00334,1,4,S,P00391,F,34.648279404406274
F00334,1,4,C,P00848,M,14.596097818749776
F00334,1,4,C,P00149,F,4.582779437290021
F00335,1,3,M,P00694,M,79.88659067019826
F00335,1,3,S,P00278,F,81.59669669465544
F00335,1,3,C,P00542,F,53.808340490341486
F00336,15,1,M,P00443,F,74.97151170353692
F00337,1,4,M,P00859,M,54.53736838378979
F00337,1,4,S,P00485,F,53.01837315516808
F00337,1,4,C,P00568,F,25.045799718208855
F00337,1,4,C,P00541,F,16.87858512183415
F00338,1,4,M,P00479,F,41.331015716180914
F00338,1,4,S,P00844,M,34.3880434048016
F00338,1,4,C,P00796,M,12.599110694962746
F00338,1,4,C,P00446,M,6.515877525905388
F00339,15,1,M,P00154,F,50.46692077879959
F00340,0,2,M,P00685,M,65.08762597247483
F00340,0,2,S,P00335,F,62.21189058619491
F00341,0,2,M,P00829,M,60.41329043106517
F00341,0,2,S,P00686,F,56.72715321488678
F00342,15,1,M,P00345,F,62.56588370802698
F00343,0,2,M,P00785,M,67.82637261605446
F00343,0,2,S,P00691,F,67.24344597066728
F00344,15,1,M,P00723,F,77.34143584114453
F00345,1,3,M,P00933,M,51.58186465792018
F00345,1,3,S,P00741,F,49.651074614116474
F00345,1,3,C,P00033,F,15.656506416617349
F00346,15,1,M,P00956,M,51.446587298635635
F00347,15,1,M,P00707,M,48.667401802655135
F00348,15,1,M,P00103,M,18.53661367805577
F00349,15,1,M,P00398,M,25.70686924070381
F00350,1,3,M,P00606,M,40.52037850388545
F00350,1,3,S,P00629,F,31.736448954033378
F00350,1,3,C,P00935,M,5.111040799222251
F00351,1,3,M,P00507,M,59.70751298819553
F00351,1,3,S,P00724,F,57.391234903270906
F00351,1,3,C,P00804,M,23.97536368432331
F00352,1,3,M,P00713,M,45.93908353386276
F00352,1,3,S,P00461,F,41.67486696805522
F00352,1,3,C,P00912,M,11.373367534624663
F00353,1,5,M,P00718,M,46.987226527403195
F00353,1,5,S,P00585,F,40.337568561702994
F00353,1,5,C,P00950,F,10.8857309811861
F00353,1,5,C,P00319,M,5.577343403969816
F00353,1,5,C,P00904,F,3.4649003736667687
F00354,0,2,M,P00793,M,68.57742764128233
F00354,0,2,S,P00714,F,68.21695057141152
F00355,1,3,M,P00744,M,49.498123500418
F00355,1,3,S,P00468,F,47.53833005125244
F00355,1,3,C,P00145,M,13.861784649016812
F00356,3,3,M,P00425,M,29.175715685187185
F00356,3,3,C,P00543,M,3.0620892557790147
F00356,3,3,C,P00845,F,1.3021657907401023
F00357,0,2,M,P00797,M,76.5350292925819
F00357,0,2,S,P00562,F,76.17088012993625
F00358,1,3,M,P00334,M,35.20315130638709
F00358,1,3,S,P00223,F,30.573832470687172
F00358,1,3,C,P00159,M,2.6376710800159193
F00359,15,1,M,P00961,M,54.7994087124411
F00360,3,2,M,P00229,F,81.99450682414161
F00360,3,2,C,P00864,M,59.28014961634363
F00361,1,3,M,P00565,M,57.105661846055206
F00361,1,3,S,P00251,F,53.20177352534344
F00361,1,3,C,P00732,M,20.501294394489737
F00362,1,3,M,P00569,M,57.252492335669544
F00362,1,3,S,P00966,F,52.656411863961004
F00362,1,3,C,P00749,F,22.270171999967648
F00363,5,3,M,P00731,F,77.94335538416063
F00363,5,3,S,P00384,M,76.75472152383738
F00363,5,3,P,P00579,F,88.06850007642794
F00364,15,1,M,P00865,M,63.93631234498915
F00365,1,3,M,P00753,M,48.73386844597251
F00365,1,3,S,P00538,F,45.816531919544246
F00365,1,3,C,P00166,F,14.898002524754654
F00366,15,1,M,P00807,M,68.43007872548552
F00367,1,4,M,P00481,M,39.72056244882715
F00367,1,4,S,P00907,F,37.8939042886295
F00367,1,4,C,P00638,F,8.929567860757915
F00367,1,4,C,P00252,F,8.149472936488182
F00368,7,5,M,P00773,M,49.027606812257424
F00368,7,5,S,P00674,F,44.995535796966216
F00368,7,5,P,P00657,M,75.21701491859977
F00368,7,5,C,P00291,F,13.357436331980812
F00368,7,5,C,P00752,M,8.750422677433987
F00369,1,3,M,P00592,M,53.247525374711365
F00369,1,3,S,P00324,F,47.804988064357985
F00369,1,3,C,P00643,M,15.192086913852423
F00370,15,1,M,P00540,F,43.937339479765
F00371,15,1,M,P00921,F,56.03268981319486
F00372,15,1,M,P00920,F,63.71972859232023
F00373,0,2,M,P00809,M,75.23397257034982
F00373,0,2,S,P00231,F,79.4855123301815
F00374,1,5,M,P00605,M,59.03638948582897
F00374,1,5,S,P00958,F,49.965265143042316
F00374,1,5,C,P00764,F,18.962910845205705
F00374,1,5,C,P00992,F,28.728367162557
F00374,1,5,C,P00872,M,20.687325089355387
F00375,1,5,M,P00839,M,47.60123047809307
F00375,1,5,S,P00161,F,45.49175997615175
F00375,1,5,C,P00381,M,14.896214442746603
F00375,1,5,C,P00835,M,11.794999747008797
F00375,1,5,C,P00261,F,15.02412838413572
F00376,15,1,M,P00477,F,21.801222072079515
F00377,0,2,M,P00821,M,76.8424079322669
F00377,0,2,S,P00527,F,74.90813452527604
F00378,15,1,M,P00656,M,32.93857979365936
F00379,15,1,M,P00442,F,27.751280821058067
F00380,15,1,M,P00878,M,45.47891786897166
F00381,15,1,M,P00584,F,23.369937381703807
F00382,0,2,M,P00887,M,64.92873123317602
F00382,0,2,S,P00389,F,70.15857476062124
F00383,15,1,M,P00214,F,30.22671166102349
F00384,1,4,M,P00941,M,63.012210243640396
F00384,1,4,S,P00730,F,60.21394140415277
F00384,1,4,C,P00817,M,24.89064949256159
F00384,1,4,C,P00957,M,27.0193480358904
F00385,1,3,M,P00985,M,64.48438714145496
F00385,1,3,S,P00971,F,61.479327186992165
F00385,1,3,C,P00506,M,23.2176322589359
F00386,0,2,M,P00828,M,78.68915688034909
F00386,0,2,S,P00078,F,80.54121533318111
F00387,15,1,M,P00484,F,85.21818774179586
F00388,15,1,M,P00453,F,70.12905131588185
F00389,2,2,M,P00825,M,66.87998955674699
F00389,2,2,C,P00949,F,37.03236287151425
F00390,15,1,M,P00922,F,56.69825488728996
F00391,0,2,M,P00854,M,68.64148083392601
F00391,0,2,S,P00528,F,69.08027952177461
F00392,15,1,M,P00609,M,40.0214121221489
F00393,0,2,M,P00851,M,76.42002201243662
F00393,0,2,S,P00283,F,77.54323101552909
F00394,15,1,M,P00869,M,65.17744090310413
F00395,15,1,M,P00464,F,72.72587409988765
F00396,3,2,M,P00590,F,43.55770590965802
F00396,3,2,C,P00156,M,10.814179469763976
F00397,1,3,M,P00566,M,35.18679630591722
F00397,1,3,S,P00993,F,28.463288329504945
F00397,1,3,C,P00787,M,0.9672295544039617
F00398,1,4,M,P00888,M,47.34782024779948
F00398,1,4,S,P00438,F,47.363249572635326
F00398,1,4,C,P00522,F,14.973896453811602
F00398,1,4,C,P00925,M,15.594033741274746
F00399,15,1,M,P00157,M,22.796768111440638
F00400,1,3,M,P00618,M,57.64119079472596
F00400,1,3,S,P00314,F,53.727231118513515
F00400,1,3,C,P00768,M,24.251456414266137
F00401,15,1,M,P00852,M,78.87685272927693
F00402,15,1,M,P00564,F,74.8620102129203
F00403,1,3,M,P00891,M,45.93370989800072
F00403,1,3,S,P00908,F,47.101861224119666
F00403,1,3,C,P00486,M,18.9890933866698
F00404,1,3,M,P00612,M,38.19060520636038
F00404,1,3,S,P00761,F,34.66226682497892
F00404,1,3,C,P00210,M,4.436283042150515
F00405,1,4,M,P00628,M,42.27612760511109
F00405,1,4,S,P00690,F,41.93152461932801
F00405,1,4,C,P00567,F,12.366704583951854
F00405,1,4,C,P00755,M,12.260086026436573
F00406,15,1,M,P00491,F,25.9005419505002
F00407,0,2,M,P00675,M,43.51140539801243
F00407,0,2,S,P00397,F,32.14448326859965
F00408,1,5,M,P00630,M,39.08529254961353
F00408,1,5,S,P00471,F,47.88681734015135
F00408,1,5,C,P00306,F,10.952403154728866
F00408,1,5,C,P00285,M,11.303246820377906
F00408,1,5,C,P00123,M,14.587729221484581
F00409,15,1,M,P00580,F,77.59930177612223
F00410,12,2,M,P00944,F,55.93375875028285
F00410,12,2,O,P00295,M,8.683631348458395
F00411,15,1,M,P00789,M,96.20749259474752
F00412,1,3,M,P00760,M,40.24772236428747
F00412,1,3,S,P00463,F,34.95243359587038
F00412,1,3,C,P00857,M,3.5055817778120466
F00413,1,3,M,P00441,M,29.27040381385984
F00413,1,3,S,P00774,F,28.126996462732258
F00413,1,3,C,P00034,M,0.26611564426316336
F00414,3,4,M,P00765,F,85.4047700993682
F00414,3,4,C,P00779,M,56.68516686346107
F00414,3,4,C,P00819,M,58.07783363452621
F00414,3,4,C,P00756,F,61.1705157438611
F00415,1,3,M,P00945,M,77.85376820310455
F00415,1,3,S,P00672,F,82.12838401766875
F00415,1,3,C,P00951,M,55.50964811952943
F00416,1,4,M,P00622,M,57.55839601805518
F00416,1,4,S,P00619,F,54.6825454079278
F00416,1,4,C,P00509,M,24.299143501804252
F00416,1,4,C,P00895,M,19.691028212483204
F00417,0,2,M,P00911,M,69.37188168037441
F00417,0,2,S,P00695,F,70.49316906948572
F00418,1,3,M,P00901,M,45.121149605214875
F00418,1,3,S,P00403,F,43.369504043573556
F00418,1,3,C,P00988,F,11.528786310373329
F00419,0,2,M,P00482,M,29.526253510905676
F00419,0,2,S,P00595,F,20.905158278590818
F00420,1,3,M,P00659,M,55.029415462721026
F00420,1,3,S,P00501,F,51.913820551260166
F00420,1,3,C,P00421,M,18.86224977625465
F00421,0,2,M,P00517,M,28.248941742876788
F00421,0,2,S,P00938,F,17.126426594142114
F00422,0,2,M,P00919,M,69.80674278527061
F00422,0,2,S,P00899,F,72.54807410929543
F00423,1,4,M,P00763,M,41.048671002405655
F00423,1,4,S,P00739,F,46.88880285753367
F00423,1,4,C,P00588,M,9.96519924537047
F00423,1,4,C,P00182,F,11.269118409872531
F00424,15,1,M,P00208,M,23.43007517773316
F00425,15,1,M,P00799,F,88.29846160252657
F00426,0,2,M,P00702,M,30.60029211295506
F00426,0,2,S,P00733,F,24.26308023575303
F00427,15,1,M,P00293,F,54.943421803924146
F00428,15,1,M,P00842,M,42.369485881858886
F00429,1,3,M,P00881,M,41.40959409158828
F00429,1,3,S,P00615,F,39.21867124594535
F00429,1,3,C,P00769,F,13.607780945251445
F00430,1,3,M,P00662,M,36.48315521940989
F00430,1,3,S,P00704,F,31.18789030495532
F00430,1,3,C,P00594,F,0.5016993391088279
F00431,3,2,M,P00706,F,70.2369723674199
F00431,3,2,C,P00802,M,34.67189382993164
F00432,3,2,M,P00645,F,43.81988190031719
F00432,3,2,C,P00976,M,8.880506213953524
F00433,2,2,M,P00923,M,49.79165368094796
F00433,2,2,C,P00693,F,24.892843709743065
F00434,15,1,M,P00586,F,20.151642160330685
F00435,15,1,M,P00742,M,32.92988915918478
F00436,1,6,M,P00429,F,36.560764848361025
F00436,1,6,S,P00991,M,37.03521232143623
F00436,1,6,C,P00738,F,8.032708221941169
F00436,1,6,C,P00018,M,14.921138384095196
F00436,1,6,C,P00275,M,5.629740495966692
F00436,1,6,C,P00719,M,8.17729878977139
F00437,1,5,M,P00906,M,41.54450966547309
F00437,1,5,S,P00621,F,46.741751773298255
F00437,1,5,C,P00279,M,13.633599526582536
F00437,1,5,C,P00404,M,16.40908619691802
F00437,1,5,C,P00943,M,14.14416667387167
F00438,1,4,M,P00946,M,43.86037365862577
F00438,1,4,S,P00953,F,40.240059136923804
F00438,1,4,C,P00512,M,13.768515070067137
F00438,1,4,C,P00513,M,10.070746893955468
F00439,0,2,M,P00963,M,67.8814197577841
F00439,0,2,S,P00587,F,69.90957280594256
F00440,1,3,M,P00711,M,36.056486552994855
F00440,1,3,S,P00119,F,29.91543655173552
F00440,1,3,C,P00813,F,2.908620803773035
F00441,15,1,M,P00292,F,81.95583143084167
F00442,15,1,M,P00866,F,70.4324927245144
F00443,15,1,M,P00666,M,55.08540005450821
F00444,0,2,M,P00994,M,68.78503702174369
F00444,0,2,S,P00633,F,70.50558128910988
F00445,8,3,M,P00682,M,56.194823576939235
F00445,8,3,S,P00570,F,38.39612201749576
F00445,8,3,O,P00365,F,2.594212408777332
F00446,15,1,M,P00370,F,49.39926810454669
F00447,1,4,M,P00782,M,34.52703998910617
F00447,1,4,S,P00650,F,27.65160001916505
F00447,1,4,C,P00377,M,0.7732248929625755
F00447,1,4,C,P00373,F,1.032168443966779
F00448,15,1,M,P00523,M,25.736219961467732
F00449,1,4,M,P00790,M,39.2685103952339
F00449,1,4,S,P00549,F,36.96215895466898
F00449,1,4,C,P00114,M,11.680221311257174
F00449,1,4,C,P00518,F,5.797376633509891
F00450,15,1,M,P00931,M,47.2866771454981
F00451,3,3,M,P00870,F,50.01239089396186
F00451,3,3,C,P00748,M,17.26357729763005
F00451,3,3,C,P00369,M,18.24760092336122
F00452,1,4,M,P00967,M,40.59996990035
F00452,1,4,S,P00871,F,30.62364372985443
F00452,1,4,C,P00758,M,3.5897606336894414
F00452,1,4,C,P00553,F,3.641205455714264
F00453,3,2,M,P00627,F,49.65697746217379
F00453,3,2,C,P00770,M,17.52702600440281
F00454,1,4,M,P00687,M,55.04994530948965
F00454,1,4,S,P00296,F,52.50488347525124
F00454,1,4,C,P00601,F,23.99716717296499
F00454,1,4,C,P00505,F,15.342730942753276
F00455,1,3,M,P00955,M,48.21611400291385
F00455,1,3,S,P00176,F,48.11892337190146
F00455,1,3,C,P00823,F,20.06509002454719
F00456,15,1,M,P00276,F,30.71967111608295
F00457,15,1,M,P00539,M,26.894270852645665
